     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
     19456,       130,         0,   0.047,pymatching,6cfad569f07d05c20956a4a103aa21a785e726b5dcd3d00611c86d4a54c8edd3,"{""d"":5,""eta"":1,""memory"":""V"",""p"":0.004,""params"":{""after_clifford1_depolarization"":0.0004,""after_clifford2_depolarization"":0.004,""after_reset_flip_probability"":0.008,""before_measure_flip_probability"":0.008,""before_round_data_bias_probability"":[0.0004,1],""distance"":5,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.0004,""rounds"":2,""x_distance"":null,""z_distance"":null}}",
      1297,        31,         0,   0.015,pymatching,c6db4f1ac09ca8d66347d728988080c8440f279ffa90448345db5e7c4e045de4,"{""d"":5,""eta"":1,""memory"":""V"",""p"":0.006,""params"":{""after_clifford1_depolarization"":0.0006000000000000001,""after_clifford2_depolarization"":0.006,""after_reset_flip_probability"":0.012,""before_measure_flip_probability"":0.012,""before_round_data_bias_probability"":[0.0006000000000000001,1],""distance"":5,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.0006000000000000001,""rounds"":2,""x_distance"":null,""z_distance"":null}}",
      9216,        32,         0,   0.047,pymatching,dd51a5aae1345c4e34794d5d0050dc275d81aef10fb60777657eda8c1b6996aa,"{""d"":7,""eta"":1,""memory"":""V"",""p"":0.004,""params"":{""after_clifford1_depolarization"":0.0004,""after_clifford2_depolarization"":0.004,""after_reset_flip_probability"":0.008,""before_measure_flip_probability"":0.008,""before_round_data_bias_probability"":[0.0004,1],""distance"":7,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.0004,""rounds"":2,""x_distance"":null,""z_distance"":null}}",
      7168,        52,         0,   0.047,pymatching,9c576f71713ee94ce4b6ccc28f428ca813c303c242475f2d1048345f421c0f06,"{""d"":7,""eta"":1,""memory"":""V"",""p"":0.005,""params"":{""after_clifford1_depolarization"":0.0005,""after_clifford2_depolarization"":0.005,""after_reset_flip_probability"":0.01,""before_measure_flip_probability"":0.01,""before_round_data_bias_probability"":[0.0005,1],""distance"":7,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.0005,""rounds"":2,""x_distance"":null,""z_distance"":null}}",
      4096,        89,         0,   0.016,pymatching,c6db4f1ac09ca8d66347d728988080c8440f279ffa90448345db5e7c4e045de4,"{""d"":5,""eta"":1,""memory"":""V"",""p"":0.006,""params"":{""after_clifford1_depolarization"":0.0006000000000000001,""after_clifford2_depolarization"":0.006,""after_reset_flip_probability"":0.012,""before_measure_flip_probability"":0.012,""before_round_data_bias_probability"":[0.0006000000000000001,1],""distance"":5,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.0006000000000000001,""rounds"":2,""x_distance"":null,""z_distance"":null}}",
     16657,       628,         0,   0.016,pymatching,a8fedc2069992184ffdd31aef7e7d604ef8fed0d90e8d766b8bbc9d614090f2e,"{""d"":3,""eta"":1,""memory"":""V"",""p"":0.007,""params"":{""after_clifford1_depolarization"":0.0007,""after_clifford2_depolarization"":0.007,""after_reset_flip_probability"":0.014,""before_measure_flip_probability"":0.014,""before_round_data_bias_probability"":[0.0007,1],""distance"":3,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.0007000000000000001,""rounds"":2,""x_distance"":null,""z_distance"":null}}",
      8192,       167,         0,   0.031,pymatching,c6db4f1ac09ca8d66347d728988080c8440f279ffa90448345db5e7c4e045de4,"{""d"":5,""eta"":1,""memory"":""V"",""p"":0.006,""params"":{""after_clifford1_depolarization"":0.0006000000000000001,""after_clifford2_depolarization"":0.006,""after_reset_flip_probability"":0.012,""before_measure_flip_probability"":0.012,""before_round_data_bias_probability"":[0.0006000000000000001,1],""distance"":5,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.0006000000000000001,""rounds"":2,""x_distance"":null,""z_distance"":null}}",
      2321,        28,         0,   0.016,pymatching,03d2acfa63f09a6f56ebfd1b7bf56c2a5ddb0dd928fd78c2fbef08a7c576f9f6,"{""d"":7,""eta"":1,""memory"":""V"",""p"":0.006,""params"":{""after_clifford1_depolarization"":0.0006000000000000001,""after_clifford2_depolarization"":0.006,""after_reset_flip_probability"":0.012,""before_measure_flip_probability"":0.012,""before_round_data_bias_probability"":[0.0006000000000000001,1],""distance"":7,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.0006000000000000001,""rounds"":2,""x_distance"":null,""z_distance"":null}}",
     11264,        32,         0,   0.048,pymatching,dd51a5aae1345c4e34794d5d0050dc275d81aef10fb60777657eda8c1b6996aa,"{""d"":7,""eta"":1,""memory"":""V"",""p"":0.004,""params"":{""after_clifford1_depolarization"":0.0004,""after_clifford2_depolarization"":0.004,""after_reset_flip_probability"":0.008,""before_measure_flip_probability"":0.008,""before_round_data_bias_probability"":[0.0004,1],""distance"":7,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.0004,""rounds"":2,""x_distance"":null,""z_distance"":null}}",
     16384,       549,         0,   0.016,pymatching,a8fedc2069992184ffdd31aef7e7d604ef8fed0d90e8d766b8bbc9d614090f2e,"{""d"":3,""eta"":1,""memory"":""V"",""p"":0.007,""params"":{""after_clifford1_depolarization"":0.0007,""after_clifford2_depolarization"":0.007,""after_reset_flip_probability"":0.014,""before_measure_flip_probability"":0.014,""before_round_data_bias_probability"":[0.0007,1],""distance"":3,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.0007000000000000001,""rounds"":2,""x_distance"":null,""z_distance"":null}}",
